Service ID Code,Team Name,Pathway,Division,Location
1724,Southwark Team 16,Pathway 1,Division 2,Site 3
1377,Southwark Team 11,Pathway 1,Division 1,Site 3
1374,Southwark Team 16,Pathway 3,Division 1,Site 1
1619,Lewisham Team 4,Pathway 2,Division 2,Site 8
1805,Lambeth Team 9,Pathway 3,Division 1,Site 1
1125,Lambeth Team 5,Pathway 1,Division 1,Site 11
1746,Croydon Team 8,Pathway 2,Division 2,Site 2
1833,Lambeth Team 8,Pathway 1,Division 2,Site 11
1582,Southwark Team 6,Pathway 3,Division 1,Site 7
1438,Southwark Team 1,Pathway 3,Division 2,Site 1
1180,Southwark Team 1,Pathway 1,Division 1,Site 4
1837,Southwark Team 3,Pathway 1,Division 2,Site 9
1409,Croydon Team 7,Pathway 2,Division 2,Site 8
1157,Southwark Team 13,Pathway 2,Division 1,Site 11
1056,Southwark Team 3,Pathway 1,Division 1,Site 8
1465,Lambeth Team 14,Pathway 2,Division 1,Site 3
1332,Croydon Team 8,Pathway 1,Division 2,Site 5
1474,Lewisham Team 6,Pathway 1,Division 2,Site 4
1321,Lewisham Team 9,Pathway 1,Division 2,Site 11
1661,Southwark Team 1,Pathway 3,Division 1,Site 8
1087,Southwark Team 6,Pathway 1,Division 2,Site 11
1645,Lambeth Team 1,Pathway 1,Division 1,Site 7
1203,Lambeth Team 11,Pathway 1,Division 1,Site 7
1148,Lambeth Team 11,Pathway 2,Division 2,Site 10
1390,Lambeth Team 2,Pathway 1,Division 2,Site 10
1357,Lewisham Team 1,Pathway 3,Division 2,Site 7
1124,Southwark Team 4,Pathway 3,Division 2,Site 1
1427,Lambeth Team 5,Pathway 1,Division 2,Site 7
1007,Lambeth Team 3,Pathway 1,Division 1,Site 4
1851,Southwark Team 13,Pathway 1,Division 2,Site 3
1690,Southwark Team 11,Pathway 3,Division 1,Site 5
1590,Southwark Team 8,Pathway 2,Division 2,Site 2
1015,Southwark Team 15,Pathway 2,Division 2,Site 8
1167,Lambeth Team 8,Pathway 1,Division 1,Site 9
1919,Lewisham Team 5,Pathway 2,Division 2,Site 5
1233,Southwark Team 14,Pathway 3,Division 2,Site 3
1082,Lambeth Team 13,Pathway 1,Division 1,Site 10
1838,Southwark Team 10,Pathway 2,Division 1,Site 7
1758,Southwark Team 7,Pathway 1,Division 2,Site 1
1180,Croydon Team 6,Pathway 1,Division 2,Site 10
1928,Lewisham Team 2,Pathway 3,Division 2,Site 3
1073,Lewisham Team 6,Pathway 3,Division 1,Site 9
1178,Lambeth Team 7,Pathway 2,Division 2,Site 2
1102,Southwark Team 8,Pathway 3,Division 2,Site 11
1873,Lambeth Team 6,Pathway 1,Division 2,Site 9
1620,Lambeth Team 15,Pathway 3,Division 1,Site 11
1396,Lambeth Team 15,Pathway 2,Division 2,Site 1
1996,Lewisham Team 9,Pathway 2,Division 1,Site 4
1715,Lewisham Team 3,Pathway 2,Division 1,Site 10
1608,Lambeth Team 14,Pathway 3,Division 1,Site 6
1579,Southwark Team 14,Pathway 3,Division 1,Site 7
1374,Southwark Team 1,Pathway 3,Division 1,Site 3
1725,Southwark Team 14,Pathway 3,Division 2,Site 9
1378,Southwark Team 8,Pathway 3,Division 1,Site 4
1421,Lambeth Team 10,Pathway 2,Division 2,Site 5
1864,Croydon Team 7,Pathway 2,Division 2,Site 8
1045,Lambeth Team 4,Pathway 3,Division 1,Site 3
1907,Lambeth Team 12,Pathway 1,Division 1,Site 8
1277,Croydon Team 2,Pathway 2,Division 1,Site 11
1641,Lewisham Team 3,Pathway 1,Division 1,Site 1
1960,Lambeth Team 4,Pathway 1,Division 2,Site 8
1283,Southwark Team 5,Pathway 2,Division 2,Site 11
1055,Southwark Team 13,Pathway 1,Division 1,Site 11
1945,Southwark Team 13,Pathway 1,Division 1,Site 10
1838,Lambeth Team 6,Pathway 2,Division 2,Site 8
1963,Lambeth Team 14,Pathway 2,Division 2,Site 6
1372,Lewisham Team 4,Pathway 3,Division 1,Site 5
1761,Croydon Team 7,Pathway 2,Division 2,Site 9
1353,Lambeth Team 1,Pathway 1,Division 2,Site 6
1315,Southwark Team 4,Pathway 2,Division 2,Site 1
1370,Lambeth Team 1,Pathway 3,Division 1,Site 6
1130,Lambeth Team 13,Pathway 2,Division 1,Site 1
1321,Lambeth Team 8,Pathway 1,Division 2,Site 6
1619,Southwark Team 3,Pathway 2,Division 1,Site 3
1254,Lewisham Team 4,Pathway 1,Division 2,Site 6
1793,Southwark Team 8,Pathway 2,Division 2,Site 6
1323,Southwark Team 11,Pathway 3,Division 1,Site 1
1388,Croydon Team 1,Pathway 3,Division 1,Site 9
1679,Lewisham Team 7,Pathway 2,Division 2,Site 8
1960,Southwark Team 5,Pathway 1,Division 1,Site 2
1276,Lambeth Team 2,Pathway 3,Division 1,Site 2
1207,Southwark Team 11,Pathway 1,Division 1,Site 5
1522,Lewisham Team 5,Pathway 2,Division 1,Site 10
1313,Southwark Team 10,Pathway 3,Division 2,Site 2
1599,Southwark Team 15,Pathway 3,Division 2,Site 11
1416,Southwark Team 3,Pathway 1,Division 1,Site 1
1918,Lambeth Team 7,Pathway 3,Division 2,Site 2
1178,Southwark Team 12,Pathway 1,Division 1,Site 5
1674,Lambeth Team 11,Pathway 1,Division 1,Site 11
1853,Lewisham Team 6,Pathway 2,Division 1,Site 10
1862,Lambeth Team 8,Pathway 1,Division 2,Site 7
1093,Lambeth Team 11,Pathway 3,Division 2,Site 5
1593,Southwark Team 9,Pathway 1,Division 2,Site 1
1133,Southwark Team 15,Pathway 3,Division 1,Site 7
1550,Southwark Team 15,Pathway 1,Division 2,Site 6
1044,Lambeth Team 15,Pathway 2,Division 2,Site 7
1221,Lewisham Team 4,Pathway 2,Division 1,Site 2
1605,Lewisham Team 8,Pathway 1,Division 1,Site 5
1912,Southwark Team 9,Pathway 1,Division 1,Site 8
1038,Lambeth Team 8,Pathway 1,Division 1,Site 7
1594,Croydon Team 3,Pathway 2,Division 2,Site 6
1541,Croydon Team 2,Pathway 1,Division 2,Site 6
1003,Southwark Team 5,Pathway 1,Division 1,Site 1
1908,Croydon Team 1,Pathway 3,Division 1,Site 1
1714,Croydon Team 7,Pathway 2,Division 1,Site 7
1117,Southwark Team 11,Pathway 2,Division 1,Site 3
1519,Southwark Team 9,Pathway 1,Division 2,Site 6
1730,Southwark Team 7,Pathway 1,Division 1,Site 5
1876,Lambeth Team 5,Pathway 3,Division 1,Site 3
